"CASE_ID","CASE_PARTICIPANT_ID","DISPOSITION_DATE","ARREST_DATE","RESULT"
304902410508,421485620778,2022-04-27,2018-12-21,"Guilty"
305058788293,421804689544,2021-08-04,2018-12-06,"Guilty"
305058788293,421804827113,2021-08-04,2018-12-06,"Guilty"
305473112006,422641385247,2022-03-08,2019-01-11,"Guilty"
305686054164,423198402823,2021-09-03,2019-02-06,"Guilty"
306094700797,423960627748,2022-11-21,2019-07-16,"Guilty"
306106674277,423985115060,2021-11-02,2019-03-12,"Guilty"
306278225351,424325965612,2019-08-16,2019-03-23,"Guilty"
306384438381,424541903355,2022-12-14,2019-04-03,"Guilty"
306444099344,424663927210,2022-09-27,2019-04-07,"Guilty"
306765318925,425331917252,2019-12-11,2017-07-20,"Guilty"
307089944755,426014076919,2020-02-10,2019-05-30,"Guilty"
307279352830,426434259026,2022-08-01,2019-09-11,"Guilty"
307574767496,427105092164,2022-07-26,2019-09-12,"Guilty"
307617603655,427202674563,2021-10-29,2019-07-15,"Guilty"
307998484199,428034005068,2022-12-12,2019-08-14,"Guilty"
308092723748,428241046671,2021-12-17,2019-08-22,"Guilty"
308999611677,430192832224,2022-05-18,2019-11-05,"Guilty"
309006733834,430212321190,2022-08-11,2019-11-06,"Guilty"
309285117256,430882970903,2022-08-10,2019-12-11,"Guilty"
309806789416,432051162453,2021-11-23,2020-01-19,"Guilty"
310753726573,434151385142,2021-09-03,2020-04-25,"Guilty"
310814832611,434306333886,2022-08-31,2020-05-07,"Guilty"
310956966083,434646083884,2022-06-01,2020-04-01,"Guilty"
311025194278,434825244802,2022-01-25,2020-06-01,"Guilty"
311290365583,435517355305,2022-07-27,2020-07-08,"Guilty"
311410203608,435821016324,2022-09-13,2020-07-24,"Guilty"
311622836107,436351345481,2022-10-27,2020-08-18,"Guilty"
311634190270,436382115119,2022-09-09,2020-08-30,"Guilty"
311651737612,436423982004,2022-06-07,2020-08-20,"Guilty"
311986685407,437240500895,2022-05-11,2020-09-26,"Guilty"
312169693864,437670954833,2022-06-22,2020-11-24,"Guilty"
313033642415,439659700637,2022-10-11,2021-01-24,"Guilty"
313271460510,440180812660,2022-11-22,2021-07-02,"Guilty"
313981611769,441824397411,2022-09-20,2021-01-09,"Guilty"
314453119174,442920456859,2022-08-17,2021-06-23,"Guilty"
314641082174,443351965495,2022-10-20,2021-07-16,"Guilty"
315008957041,444213377792,2022-08-08,2021-09-01,"Guilty"
